sample_id,Monocyte,NK,B,DC,T_cell
cal_113,0.07952938973903656,0.015718121081590652,0.2499099224805832,0.0569823682308197,0.5978602766990662
cal_114,0.45069342851638794,0.04393364116549492,0.12589047849178314,0.0001579600211698562,0.3793244957923889
cal_115,0.03567025810480118,0.05618059262633324,0.2755276560783386,0.004436688032001257,0.6281847953796387
cal_116,0.10692349076271057,0.03877139464020729,0.23068644106388092,0.3648882210254669,0.2587305009365082
cal_117,0.07199464738368988,0.012942105531692505,0.31136661767959595,0.4891364574432373,0.11456013470888138
cal_118,0.3279770612716675,0.01150156743824482,0.24543887376785278,0.14553894102573395,0.2695435583591461
cal_119,0.19477444887161255,0.11818168312311172,0.2883744537830353,0.015510154888033867,0.38315922021865845
cal_120,0.6898166537284851,0.03921239450573921,0.016110436990857124,0.0,0.2548605799674988
cal_121,0.2293454110622406,0.015730591490864754,0.2648465931415558,0.212104931473732,0.2779724895954132
cal_122,0.161889910697937,0.05281957611441612,0.2146192044019699,0.3876260817050934,0.18304525315761566
cal_123,0.5248454809188843,0.03333703428506851,0.16600877046585083,1.2761095604219008e-05,0.27579593658447266
cal_124,0.026600630953907967,0.08593018352985382,0.32148319482803345,0.0014859054936096072,0.564500093460083
cal_125,0.34962424635887146,0.11870051175355911,0.17804628610610962,0.020218973979353905,0.33340999484062195
cal_126,0.12760451436042786,0.3299819529056549,0.10868053138256073,0.0037717411760240793,0.429961234331131
cal_127,0.32539358735084534,0.031164687126874924,0.2803771495819092,0.11284228414297104,0.2502222955226898
cal_128,0.1583617627620697,0.03648203983902931,0.1837974339723587,4.840495967073366e-05,0.6213104128837585
cal_129,0.14553317427635193,0.009968031197786331,0.23072242736816406,0.24636371433734894,0.3674125671386719
cal_130,0.14197999238967896,0.2536839544773102,0.1652633100748062,0.0027859846595674753,0.4362867474555969
cal_131,0.23170877993106842,0.013844085857272148,0.30585139989852905,0.22926074266433716,0.21933498978614807
cal_132,0.20561309158802032,0.03433940187096596,0.3276818096637726,0.0,0.4323657155036926
cal_133,0.31625881791114807,0.005018837284296751,0.25150009989738464,0.0352717824280262,0.39195042848587036
cal_134,0.07708625495433807,0.06599944829940796,0.20023490488529205,0.009021168574690819,0.6476581692695618
cal_135,0.08418407291173935,0.03369281440973282,0.4715343117713928,0.09686139971017838,0.31372740864753723
cal_136,0.1981990784406662,0.11670106649398804,0.39045819640159607,0.07876840978860855,0.21587324142456055
cal_137,0.5131564736366272,0.1205102801322937,0.093697689473629,0.0,0.2726356089115143
cal_138,0.5752217769622803,0.03497127443552017,0.1537194699048996,0.015099983662366867,0.2209874987602234
cal_139,0.03268162161111832,0.14441052079200745,0.26426002383232117,0.008955719880759716,0.5496920943260193
cal_140,0.19995099306106567,0.0410773940384388,0.31144091486930847,0.32780158519744873,0.11972908675670624
cal_141,0.2721508741378784,0.08084609359502792,0.2598171532154083,0.015847889706492424,0.37133798003196716
cal_142,0.17607718706130981,0.10305793583393097,0.22618429362773895,0.16151286661624908,0.3331677317619324
cal_143,0.028751371428370476,0.03002176061272621,0.1717226654291153,1.3653212590725161e-05,0.7694904804229736
cal_144,0.04823239892721176,0.01356562040746212,0.4442184865474701,0.021139424294233322,0.47284403443336487
cal_145,0.01747775822877884,0.002678388962522149,0.2582135498523712,0.0,0.721630334854126
cal_146,0.17313288152217865,0.0784156545996666,0.3102993071079254,0.06729600578546524,0.3708561658859253
cal_147,0.22089071571826935,0.002659058663994074,0.24276113510131836,0.08161011338233948,0.45207899808883667
cal_148,0.14621172845363617,0.17014381289482117,0.2761520445346832,0.020101439207792282,0.38739094138145447
cal_149,0.09700646996498108,0.06670286506414413,0.24467211961746216,0.2524122893810272,0.3392062485218048
cal_150,0.04796598479151726,0.004241401329636574,0.19799381494522095,9.627441613702103e-05,0.7497024536132812
cal_151,0.11313401907682419,0.00940605066716671,0.2470816671848297,0.07578106224536896,0.5545972585678101
cal_152,0.058695629239082336,0.08742563426494598,0.3394617736339569,0.0,0.5144169926643372
