Monocyte,NK,B,DC,T_cell
0.0,0.040353674732722465,0.4683491754312659,0.0,0.4912971498360115
0.10009573020821783,0.012847183263338101,0.27083751027350716,0.36381895525318964,0.25240062100174726
0.422718104481916,0.0,0.16900798613391274,0.0,0.40827390938417135
0.3535926053345615,0.0,0.12420935419499703,0.0,0.5221980404704415
0.0474285881490787,0.05529862090299395,0.2503975423583849,0.0,0.6468752485895425
0.0,0.11365774636934392,0.3328828325574032,0.0,0.5534594210732529
0.19566965067403294,0.15652202079854874,0.22386341250043515,0.0,0.4239449160269832
0.04649448792311992,0.08826129451701777,0.2261861176798271,0.0,0.6390580998800351
0.24550027454646706,0.0,0.2564028478410049,0.0,0.498096877612528
0.0922814123734725,0.10438973610617287,0.2385262265487606,0.14001844663287444,0.42478417833871956
0.21618431952332887,0.05004989606870478,0.43028379691050334,0.0,0.3034819874974631
0.0,0.2413008847303753,0.13958327135660148,0.0,0.6191158439130233
0.49929872962955857,0.06457978823975456,0.15940458500064347,0.0,0.27671689713004327
0.17383426766885673,0.3147532289418337,0.2461056745670828,0.0,0.2653068288222267
0.4533489657505414,0.03196141323869483,0.33002965505035564,0.0,0.18465996596040818
0.15997745121800092,0.12155088589943762,0.4869530309996879,0.0,0.2315186318828736
0.28160606725565335,0.06991912921401591,0.20835874737130028,0.0,0.4401160561590305
0.071696896359133,0.09427670666498456,0.43301136945034574,0.0,0.40101502752553675
0.5105332758633033,0.01664896087143649,0.2137691829434891,0.0,0.25904858032177114
0.0671880443642814,0.045579002511372556,0.26809205240017386,0.0,0.6191409007241722
0.3013682265260051,0.0,0.2767993488763563,0.0,0.42183242459763864
0.11982851954011982,0.06074444077484642,0.32632844725966537,0.0,0.4930985924253684
0.20062350556314704,0.11030358702452836,0.24923191232784755,0.0,0.43984099508447705
0.13361984555326512,0.06342695156399974,0.4195265446737979,0.0,0.3834266582089372
0.14797732671135444,0.0,0.20214623622491087,0.0,0.6498764370637347
0.07097908351949507,0.08105305781880473,0.549793357818007,0.03967665948673921,0.2584978413569541
0.4795828413980942,0.033559349735920944,0.15413447647232167,0.0,0.33272333239366314
0.09746462134711228,0.0,0.3033624364073702,0.0,0.5991729422455174
0.22062020076259256,0.1250628108004601,0.19612441051564974,0.0,0.45819257792129764
0.07945004504702576,0.0640285793520507,0.61066822615399,0.05408606476110605,0.19176708468582737
0.2628852553253186,0.0784161164405544,0.27354691565756367,0.0,0.3851517125765632
0.17585605162982776,0.028463477770949635,0.26538549054754135,0.170658746702428,0.35963623334925326
0.07916743934194012,0.060039831946762,0.23236569492414014,0.3712138498029188,0.25721318398423887
0.05048060101494412,0.10586160025807845,0.15515221875926,0.0,0.6885055799677174
0.35524939403305666,0.06869102569995307,0.2699296418667002,0.0,0.30612993840029
0.149044053926377,0.0,0.368149059430042,0.0,0.48280688664358096
0.5017827257106681,0.023541893953444835,0.18999760139800123,0.0,0.2846777789378859
0.2844096545918489,0.06989541748299842,0.2416406301992195,0.0,0.4040542977259332
0.054400387710525966,0.0,0.24736565603575544,0.071422275746394,0.6268116805073246
0.4212249758759471,0.03627353562194696,0.20556386404245508,0.05211177499600899,0.28482584946364187
0.0061834494047895506,0.0,0.2503491661219706,0.0,0.7434673844732399
0.24686775662324406,0.05060637332719662,0.278081169620719,0.0,0.4244447004288404
0.3608922046328586,0.0,0.17429535999161117,0.0,0.46481243537553024
0.19332978046897967,0.012812030525992057,0.2440678564561929,0.0,0.5497903325488354
0.40737350218457247,0.07536332956053006,0.14343029101613985,0.0,0.3738328772387575
0.4239681474190348,0.08770477161009121,0.1413138332923782,0.0,0.3470132476784957
